# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5210123420516158,2.47203517362976,0.5296873747499913,7.104120987050207,2.292454305027109,4.399999999999985,-0.006677696497311525,-173.67988372994262,-0.8837983161625554,47.498615293364885
 0.5299164987776434,2.4924642764547076,0.5322305967511405,7.096251508328897,2.33163259462163,4.39999999999999,-0.006725880369741449,-173.2569486151012,-0.9051649312927961,49.71084866753267
 0.5386888767164997,2.5129299180941542,0.5347754872969646,7.088311059454597,2.3702310575525978,4.399999999999985,-0.00677448186347639,-172.82086626292832,-0.9265840693076797,51.946233317574716
 0.5473355234194434,2.5334314125954753,0.5373219250602279,7.080299214366717,2.40827630304555,4.399999999999984,-0.006823511604547356,-172.37170553588257,-0.9480654527654847,54.20374705173571
 0.5558620220357078,2.5539680740060446,0.5398697887136945,7.072215535595585,2.4457928969571134,4.4000000000000155,-0.006872982682221961,-171.9095373616496,-0.9696183618955546,56.48239635589491
 0.5642735390810232,2.5745392163732372,0.5424189569301286,7.064059574217049,2.482803571956501,4.399999999999968,-0.006922906910637643,-171.43443472194173,-0.9912516895990937,58.781214215962166
 0.572574866086205,2.595144153744428,0.5449693083822944,7.055830869797249,2.519329410779301,4.400000000000027,-0.00697329801289928,-170.94647264097338,-1.012973988477811,61.09925815815474
 0.5807704560566017,2.6157822001669913,0.5475207217429561,7.047528950337008,2.5553900066490463,4.399999999999946,-0.007024167564792772,-170.44572817361373,-1.034793513349352,63.43560848028522
 0.5888644555104625,2.636452669688301,0.5500730756848778,7.039153332205098,2.591003604246034,4.400000000000006,-0.0070755290226190695,-169.93228039321897,-1.0567182575111609,65.78936665133378
 0.5968607327335161,2.6571548763557327,0.5526262488808238,7.030703520071377,2.6261872240274697,4.399999999999994,-0.007127394619485167,-169.4062103791458,-1.078755985525727,68.15965385967394
 0.6047629027813124,2.677888134216661,0.5551801200035582,7.022179006833675,2.660956772237773,4.39999999999996,-0.007179777131828812,-168.86760120394771,-1.1009142625508772,70.54560969298355
 0.6125743496748708,2.6986517573184594,0.5577345677258452,7.013579273537398,2.69532713856943,4.400000000000011,-0.007232689015138061,-168.31653792025728,-1.1232004802359659,72.94639093539229
 0.6202982461648442,2.7194450597085043,0.5602894707204489,7.004903789290567,2.7293122831253127,4.399999999999971,-0.007286143666328838,-167.75310754735517,-1.1456218794366757,75.36117046924865
 0.6279375713815538,2.7402673554341686,0.5628447076601336,6.996152011178172,2.762925314078835,4.399999999999994,-0.007340154965404175,-167.1773990574287,-1.1681855724000578,77.78913627019585
 0.6354951266404838,2.7611179585428283,0.5654001572176636,6.9873233841620745,2.796178557218127,4.400000000000012,-0.007394734827252127,-166.58950336152225,-1.1908985604350688,80.22949048636055
 0.6429735496331226,2.781996183081857,0.5679556980658028,6.978417340985815,2.829083618385738,4.400000000000036,-0.007449897711250286,-165.98951329518135,-1.2137677520269945,82.68144859283228
 0.650375327199967,2.80290134309863,0.5705112088773155,6.969433302067503,2.8616514396798536,4.4,-0.007505656138077758,-165.37752360379272,-1.2367999781459385,85.14423861417686
 0.6577028068547764,2.823832752640521,0.5730665683249662,6.96037067539057,2.893892350161015,4.400000000000006,-0.0075620247087031045,-164.7536309276231,-1.260002007218397,87.61710040847517
 0.6649582072058611,2.8447897257549055,0.5756216550815184,6.951228856385031,2.9258161117057875,4.400000000000018,-0.007619016903696888,-164.11793378655844,-1.283380556994618,90.0992850069156
 0.6721436274005075,2.8657715764891583,0.5781763478197368,6.942007227813385,2.9574319605622317,4.4,-0.007676646295767812,-163.47053256454655,-1.3069423086691911,92.590054003974
 0.679261055701964,2.8867776188906533,0.5807305252123856,6.932705159637291,2.9887486450886405,4.399999999999988,-0.007734927684450421,-162.81152949374527,-1.3306939167880876,95.0886789934535
 0.6863123772942279,2.907807167006766,0.5832840659322287,6.92332200888915,3.019774460094601,4.39999999999995,-0.007793874791647683,-162.14102863837888,-1.3546420200556237,97.59444104643455
 0.6932993813977641,2.9288595348848694,0.5858368486520305,6.913857119536199,3.050517278150161,4.4000000000000385,-0.00785350254477391,-161.45913587830512,-1.3787932517053676,100.10663022733098
 0.7002237677689299,2.9499340365723397,0.588388752044555,6.904309822335434,3.0809845781832905,4.400000000000045,-0.007913825554596009,-160.76595889229566,-1.4031542480317922,102.6245451450174
 0.7070871526469653,2.971029986116551,0.5909396547825665,6.894679434687941,3.111183471646646,4.399999999999993,-0.007974858137962575,-160.06160714103208,-1.427731657667429,105.14749253574973
 0.7138910742047512,2.9921466975648774,0.5934894355388292,6.884965260483605,3.141120726500904,4.3999999999999675,-0.008036615773260876,-159.34619184982097,-1.452532149434834,107.67478687551422
 0.7206369975529018,3.0132834849646946,0.5960379729861073,6.8751665899427925,3.170802789232767,4.400000000000053,-0.008099113982752659,-158.6198259910303,-1.4775624204439897,110.20575001943249
 0.7273263193410205,3.034439662363376,0.5985851457971648,6.865282699450412,3.2002358051004896,4.400000000000026,-0.008162368337021574,-157.88262426624934,-1.5028292032170998,112.73971086569915
 0.7339603719949601,3.0556145438082973,0.6011308326447661,6.855312851386392,3.229425636777824,4.40000000000002,-0.008226394112151723,-157.13470308817637,-1.5283392730951448,115.27600504262553
 0.7405404276245794,3.0768074433468326,0.6036749122016754,6.845256293948493,3.258377881548149,4.400000000000061,-0.008291208375024135,-156.37618056223562,-1.5540994552397194,117.81397461660792
 0.747067701632702,3.0980176750263557,0.6062172631406566,6.83511226096827,3.2870978871838883,4.399999999999986,-0.008356826156587295,-155.60717646792702,-1.5801166307082277,120.35296781957481
 0.7535433560526563,3.119244552894243,0.6087577641344742,6.82487997172458,3.3155907666316877,4.400000000000048,-0.008423264604708365,-154.82781223991157,-1.6063977434856227,122.89233879443422
 0.7599685026388624,3.1404873909978677,0.6112962938558921,6.814558630746935,3.3438614116109946,4.400000000000021,-0.00849054055201163,-154.03821094883563,-1.6329498060703669,125.43144735720274
 0.7663442057323762,3.161745503384605,0.6138327309776748,6.804147427616819,3.3719145052224553,4.400000000000021,-0.008558670869919275,-153.2384972818964,-1.6597799065406709,127.9696587745286
 0.7726714849210361,3.1830182041018293,0.6163669541725862,6.793645536756408,3.399754533652559,4.400000000000028,-0.008627673782913448,-152.4287975231524,-1.686895213378299,130.5063435555149
 0.77895131751187,3.2043048071969156,0.6188988421133907,6.783052117218113,3.4273857970522283,4.400000000000021,-0.008697565574187298,-151.60923953358193,-1.7143029821097706,133.0408772568816
 0.7851846408316533,3.2256046267172387,0.6214282734728525,6.772366312462555,3.454812419659275,4.399999999999986,-0.00876836517654225,-150.77995273089218,-1.7420105607786676,135.57264030048137
 0.7913723543699472,3.246916976710172,0.6239551269237353,6.7615872501317735,3.482038359227768,4.399999999999985,-0.008840091196987202,-149.94106806908263,-1.7700253955959993,138.10101780217946
 0.7975153217775574,3.2682411712230914,0.6264792811388039,6.750714041815985,3.5090674158212525,4.399999999999971,-0.008912761313378094,-149.09271801776606,-1.7983550370000427,140.6253994115975
 0.8036143727321133,3.2895765243033703,0.6290006147908223,6.739745782810939,3.5359032400212986,4.399999999999971,-0.008986395130502497,-148.23503654124994,-1.8270071449094365,143.14517916163476
 0.8096703046813764,3.3109223499983846,0.6315190065525544,6.728681551870551,3.5625493405980557,4.399999999999971,-0.009061012248862268,-147.36815907738202,-1.8559894940654067,145.65975532743767
 0.8156838844738863,3.332277962355508,0.6340343350967647,6.717520410953928,3.5890090916850994,4.399999999999992,-0.009136632275362178,-146.492222516163,-1.8853099804677094,148.1685302938407
 0.8216558498856922,3.353642675422116,0.6365464790962172,6.706261404960042,3.615285739497045,4.399999999999948,-0.009213274833944544,-145.60736517813007,-1.914976626296107,150.67091043101763
 0.8275869110511106,3.375015803245582,0.6390553172236764,6.6949035614591335,3.6413824086248865,4.400000000000075,-0.009290960774610746,-144.71372679251442,-1.944997586158473,153.16630597750222
 0.8334777518047569,3.3963966598732815,0.641560728151906,6.683445890412848,3.6673021079409303,4.399999999999992,-0.009369710940692746,-143.8114484751767,-1.9753811516325386,155.65413093050918
 0.8393290309414523,3.4177845593525893,0.6440625905536704,6.671887383893279,3.6930477361423897,4.399999999999969,-0.00944954676916481,-142.90067270632255,-2.0061357584527886,158.1338029424391
 0.8451413834000413,3.4391788157308794,0.6465607831017339,6.660227015785373,3.7186220869601816,4.4000000000000385,-0.009530489984275135,-141.98154330800403,-2.037269991496763,160.6047432238573
 0.8509154213766373,3.4605787430555264,0.6490551844688607,6.648463741485892,3.744027854057204,4.399999999999984,-0.00961256259705791,-141.05420542140803,-2.0687925906579294,163.0663764520066
 0.8566517353723458,3.4819836553739054,0.6515456733278148,6.636596497593882,3.7692676356383212,4.399999999999953,-0.00969578747735138,-140.1188054839369,-2.100712456657306,165.51813068479035
 0.8623508951800963,3.5033928667333907,0.6540321283513605,6.62462420159326,3.7943439387924234,4.4,-0.009780187478143514,-139.17549120608416,-2.133038657806827,167.95943727954466
 0.8680134508148333,3.5248056911813572,0.6565144282122619,6.612545751522384,3.8192591835852663,4.4000000000000625,-0.009865786573491702,-138.22441154810963,-2.1657804350554026,170.3897308168328
 0.8736399333909672,3.5462214427651784,0.6589924515832831,6.600360025640812,3.844015706920256,4.4000000000000234,-0.009952608431029653,-137.26571669651656,-2.1989472090642295,172.8084490282576
 0.87923085595068,3.5676394355322305,0.6614660771371886,6.588065882082038,3.868615766182992,4.400000000000008,-0.01004067781935031,-136.2995580403355,-2.2325485863683694,175.2150327285512
 0.8847867142463848,3.5890589835298874,0.6639351835467424,6.575662158497899,3.8930615426840935,4.400000000000088,-0.01013002030097787,-135.3260881472184,-2.2665943654028045,177.60892575141196
 0.890307987480393,3.6104794008055237,0.6663996494847086,6.563147671695847,3.9173551449137296,4.4,-0.010220660858237886,-134.34546073934618,-2.301094543755735,179.9895748888954
 0.8957951390045938,3.6319000014065144,0.6688593536238514,6.550521217262748,3.9414986116202138,4.400000000000056,-0.010312626083067988,-133.3578306691543,-2.3360593241327323,182.35642983409485
 0.9012486169827446,3.6533200993802337,0.6713141746369352,6.537781569182936,3.9654939147240773,4.400000000000032,-0.010405942526253376,-132.36335389487988,-2.3714991226947575,184.7089431269619
 0.9066688550177696,3.674739008774056,0.6737639911967239,6.524927479438078,3.9893429620781875,4.400000000000032,-0.010500638035480292,-131.36218745593385,-2.40742457407404,187.04657010288517
 0.9120562727462888,3.6961560436353564,0.6762086819759819,6.511957677607638,4.013047600083672,4.400000000000033,-0.010596740408993563,-130.35448944810287,-2.443846540529125,189.36876884412638
 0.9174112764024284,3.717570518011509,0.6786481256474733,6.49887087044806,4.036609616170686,4.400000000000033,-0.010694277934372979,-129.3404189985839,-2.4807761184451222,191.6750001334791
 0.9227342593528234,3.7389817459498897,0.6810822008839621,6.485665741465831,4.060030741152425,4.400000000000109,-0.010793280414568302,-128.32013624085644,-2.5182246452813786,193.96472741047987
 0.9280256026045732,3.760389041497871,0.6835107863582128,6.4723409504826295,4.083312651460124,4.4,-0.010893777593305719,-127.2938022893955,-2.556203710139866,196.2374167295436
 0.9332856752877993,3.78179171870283,0.6859337607429894,6.458895133174163,4.1064569712663195,4.40000000000011,-0.01099580018813732,-126.26157921422958,-2.5947251574706485,198.49253672021493
 0.9385148351143195,3.8031890916121385,0.6883510027110562,6.445326900619856,4.1294652745030085,4.399999999999958,-0.011099379869768593,-125.22363001534814,-2.633801100108164,200.72955854901068
 0.9437134288138684,3.8245804742731737,0.6907623909351772,6.4316348388149684,4.152339086781024,4.400000000000017,-0.011204548000763679,-124.18011859696202,-2.67344392340539,202.94795588324862
 0.9488817925491725,3.8459651807333084,0.6931678040881168,6.417817508192871,4.175079887216362,4.400000000000078,-0.011311337887413514,-123.13120974162095,-2.7136662978648567,205.14720485602192
 0.954020252311119,3.8673425250399185,0.695567120842639,6.403873443113942,4.197689110168927,4.400000000000078,-0.011419783011127688,-122.07706908419249,-2.7544811847947486,207.32678403284535
 0.9591291242951567,3.8887118212403777,0.697960219871508,6.389801151358385,4.220168146898693,4.40000000000007,-0.01152991825555344,-121.01786308570644,-2.795901847970295,209.48617437935596
 0.9642087152600037,3.910072383382061,0.7003469798474882,6.375599113592837,4.242518347144021,4.400000000000096,-0.01164177843084218,-119.9537590070687,-2.837941862395659,211.62485923027248
 0.9692593228696555,3.9314235255123435,0.7027272794433435,6.361265782826871,4.264741020626489,4.400000000000044,-0.011755399492623874,-118.88492488264879,-2.880615123422381,213.74232425932001
 0.9742812360196282,3.9527645616785994,0.7051009973318383,6.346799583858546,4.286837438486369,4.400000000000106,-0.011870818520588865,-117.81152949374518,-2.9239358584701827,215.838057449937
 0.9792747351483077,3.974094805928203,0.7074680121857366,6.332198912696961,4.308808834652559,4.3999999999999915,-0.011988073698870848,-116.73374234193307,-2.967918635938807,217.91154906696462
 0.9842400925342201,3.995413572308529,0.7098282026778027,6.317462135977215,4.330656407150573,4.399999999999973,-0.012107203600607014,-115.6517336222978,-3.012578376952916,219.96229162888915
 0.9891775725799862,4.016720174866952,0.7121814474808007,6.302587590354704,4.352381319351944,4.4000000000000625,-0.012228247891897685,-114.56567419655917,-3.057930366545674,221.98977988056134
 0.9940874320836758,4.038013927650847,0.7145276252674949,6.287573581882898,4.373984701168179,4.400000000000036,-0.012351247316641304,-113.47573556609063,-3.1039902647484223,223.99351076665883
 0.9989699204982311,4.059294144707589,0.7168666147106495,6.272418385376372,4.395467650192222,4.399999999999964,-0.012476243683053665,-112.38208984483686,-3.144756232213656,225.54138162481698
 1.0038345715205736,4.080560140084551,0.7191982944830284,6.257120243756315,4.4,0.9316906365867025,-0.012603280076996945,-111.28490973213513,-3.1784662914325117,226.51435967893374
 1.0086931652461584,4.101811227829109,0.7215225432573962,6.241677367375778,4.4,0.0,-0.01273239994932844,-110.18436848544422,-3.211082505899175,227.34395381629338
 1.0135480495478155,4.123046721988638,0.7238392397065166,6.226087933326563,4.4,0.0,-0.012863648685280773,-109.08063989298483,-3.244236767703401,228.146301032261
 1.0183990668191047,4.144265936610511,0.7261482625031543,6.210350084734282,4.4,0.0,-0.012997072023034663,-107.97389824629659,-3.2779407528699944,228.92131576632352
 1.0232460594631365,4.165468185742104,0.7284494903200732,6.19446193001755,4.4,0.0,-0.013132717601604981,-106.86431831271514,-3.31220643516433,229.66891252671923
 1.0280888698927413,4.186652783430791,0.7307428018300376,6.178421542148332,4.4,0.0,-0.013270633623977327,-105.75207530777476,-3.347046099631479,230.38900587760003
 1.0329273405306483,4.207819043723946,0.7330280757058114,6.162226957871543,4.4,0.0,-0.013410870375646944,-104.63734486753941,-3.3824723494399405,231.08151042545393
 1.0377613138096646,4.228966280668945,0.735305190620159,6.14587617691734,4.4,0.0,-0.013553478690627188,-103.52030302086803,-3.418498117570725,231.7463408045471
 1.0425906321728597,4.250093808313163,0.7375740252458447,6.129367161183607,4.4,0.0,-0.013698511238668337,-102.40112616161736,-3.455136676939259,232.3834116613926
 1.0474151380737529,4.271200940703972,0.7398344582556324,6.112697833897321,4.4,0.0,-0.013846021656344673,-101.27999102078729,-3.492401650864874,232.99263763804353
 1.0522346739765074,4.292286991888749,0.7420863683222866,6.095866078754138,4.4,0.0,-0.013996065177132314,-100.15707463861327,-3.5303070247594066,233.57393335479918
 1.057049082356127,4.313351275914867,0.7443296341185712,6.078869739031507,4.4,0.0,-0.014148698614431606,-99.03255433660922,-3.5688671575947386,234.12721339141845
 1.061858205698658,4.334393106829702,0.7465641343172505,6.061706616677525,4.4,0.0,-0.014303980552056767,-97.90660768956678,-3.608096793686304,234.65239226773232
 1.0666618865013957,4.3554117986806276,0.7487897475910889,6.044374471375275,4.4,0.0,-0.014461970509724873,-96.77941249751382,-3.648011076212887,235.14938442272904
